rank,finalWorthInMillions,companyCategory,personName,age,city,source,countryOfCitizenship,selfMade,inherited,gender,birthDate
748,3800,Finance & Investments,Wesley Edens,61,New York,Investments,United States,True,Yes,M,1961-10-31 00:00:00
748,3800,Finance & Investments,Stephen Feinberg,63,New York,Private equity,United States,True,Yes,M,1960-03-29 00:00:00
748,3800,Service,Rakesh Gangwal,69,Miami,Airline,United States,True,No,M,1953-07-25 00:00:00
748,3800,Food & Beverage,Joseph Grendys,61,Chicago,Poultry processing,United States,True,Yes,M,1961-12-01 00:00:00
748,3800,Media & Entertainment,Martha Ingram & family,87,Nashville,"Book distribution, transportation",United States,False,No,F,1935-08-20 00:00:00
748,3800,Automotive,Li Xiang,41,Beijing,Electric vehicles,China,True,No,M,1981-10-01 00:00:00
748,3800,Real Estate,"H. Ross Perot, Jr.",64,Dallas,Real estate,United States,False,Yes,M,1958-11-07 00:00:00
748,3800,Real Estate,Chandru Raheja,82,Mumbai,Real estate,India,False,Yes,M,1940-10-01 00:00:00
748,3800,Energy,Trevor Rees-Jones,71,Dallas,Oil & gas,United States,True,No,M,1951-08-12 00:00:00
748,3800,Telecom,Yasumitsu Shigeta,58,Tokyo,Mobile phone retailer,Japan,True,Yes,M,1965-02-25 00:00:00
748,3800,Healthcare,Su Qingcan,54,Xiamen,Healthcare,China,True,Unknown,M,1969-01-01 00:00:00
748,3800,Finance & Investments,Tsai Cheng-ta,73,Taipei,Finance,Taiwan,False,No,M,1950-04-01 00:00:00
748,3800,Service,Steven Udvar-Hazy,77,Westlake,Aircraft leasing,United States,True,No,M,1946-02-23 00:00:00
748,3800,Manufacturing,Elizabeth Uihlein,77,Lake Forest,Packaging materials,United States,True,Unknown,F,1945-07-07 00:00:00
748,3800,Manufacturing,Richard Uihlein,77,Lake Forest,Packaging materials,United States,True,Unknown,M,1945-08-27 00:00:00
766,3700,Finance & Investments,Hayes Barnard,51,Austin,Fintech,United States,True,Unknown,M,1972-02-15 00:00:00
766,3700,Finance & Investments,William Berkley,76,Coconut Grove,Insurance,United States,True,Unknown,M,1946-09-01 00:00:00
766,3700,Real Estate,Charles Cohen,71,New York,Real estate,United States,False,Yes,M,1952-02-08 00:00:00
766,3700,Real Estate,Yakir Gabay,56,London,Real estate,Cyprus,True,No,M,1966-04-13 00:00:00
766,3700,Technology,Huang Li,59,Wuhan,Imaging systems,China,True,No,M,1963-06-27 00:00:00
766,3700,Logistics,Brad Jacobs,66,Greenwich,Logistics,United States,True,Unknown,M,1956-07-01 00:00:00
766,3700,Real Estate,Ji Qi,56,Shanghai,"Hotels, motels",China,True,Yes,M,1966-10-01 00:00:00
766,3700,Media & Entertainment,Jason Jiang,50,Shanghai,Advertising,Singapore,True,No,M,1973-01-01 00:00:00
766,3700,Technology,Jim Kavanaugh,60,St. Louis,IT provider,United States,True,Yes,M,1962-10-17 00:00:00
766,3700,Real Estate,Richard LeFrak & family,77,New York,Real estate,United States,False,Unknown,M,1945-08-29 00:00:00
766,3700,Finance & Investments,Mikhail Lomtadze,47,Almaty,Fintech,Georgia,True,Yes,M,1975-10-17 00:00:00
766,3700,Fashion & Retail,Tom Morris,68,Merseyside,Retail,United Kingdom,True,Yes,M,1954-10-02 00:00:00
766,3700,Manufacturing,Shigenobu Nagamori,78,Kyoto,Motors,Japan,True,No,M,1944-08-28 00:00:00
766,3700,Finance & Investments,Daniel Och,62,Miami Beach,Hedge funds,United States,True,No,M,1961-01-27 00:00:00
766,3700,Fashion & Retail,Horst Paulmann & family,88,Santiago,Retail,Chile,True,Yes,M,1935-01-01 00:00:00
766,3700,Service,Anthony Pritzker,62,Los Angeles,"Hotels, investments",United States,False,Unknown,M,1961-01-07 00:00:00
766,3700,Technology,John Sall,75,Cary,Software,United States,True,Yes,M,1948-04-04 00:00:00
766,3700,Food & Beverage,Howard Schultz,69,Seattle,Starbucks,United States,True,No,M,1953-07-19 00:00:00
766,3700,Fashion & Retail,Richard Schulze,82,Naples,Best Buy,United States,True,No,M,1941-01-02 00:00:00
766,3700,Real Estate,Yitzhak Tshuva,74,Netanya,Real estate,Israel,True,No,M,1948-07-07 00:00:00
766,3700,Manufacturing,Wang Yanqing & family,56,Wuxi,Electrical equipment,China,True,No,M,1966-04-07 00:00:00
787,3600,Diversified,Rajiv Bajaj,56,Pune,Diversified,India,False,Yes,M,1966-12-21 00:00:00
787,3600,Diversified,Sanjiv Bajaj,53,Pune,Diversified,India,False,Yes,M,1969-11-02 00:00:00
787,3600,Finance & Investments,Leonid Boguslavsky,71,Florence,Venture capital,Canada,True,No,M,1951-06-17 00:00:00
787,3600,Finance & Investments,Jim Coulter,63,San Francisco,Private equity,United States,True,Yes,M,1959-12-01 00:00:00
787,3600,Automotive,Nicolas D'Ieteren,47,Anzere,"Auto parts, distribution",Belgium,False,Unknown,M,1975-04-13 00:00:00
787,3600,Food & Beverage,Beatriz Davila de Santo Domingo,84,,Beer,Colombia,False,Yes,F,1939-03-07 00:00:00
787,3600,Real Estate,Bob Gaglardi,82,Vancouver,Hotels,Canada,True,Yes,M,1941-02-19 00:00:00
787,3600,Finance & Investments,Jaime Gilinski Bacal,65,London,Banking,Colombia,False,No,M,1957-12-14 00:00:00
787,3600,Gambling & Casinos,Pansy Ho,60,Hong Kong,Casinos,Hong Kong,False,Yes,F,1962-08-26 00:00:00
787,3600,Finance & Investments,Alan Howard,59,Geneva,Hedge funds,United Kingdom,True,Yes,M,1963-09-01 00:00:00
787,3600,Automotive,Huang Yi,61,Beijing,Car dealerships,Hong Kong,True,No,M,1962-01-01 00:00:00
787,3600,Finance & Investments,Peter Kellogg,80,Short Hills,Investments,United States,False,Unknown,M,1942-09-01 00:00:00
787,3600,Finance & Investments,Vyacheslav Kim,53,Almaty,Fintech,Kazakhstan,True,Yes,M,1969-06-12 00:00:00
787,3600,Finance & Investments,Josh Kushner,37,New York City,Venture capital,United States,True,Yes,M,1985-06-12 00:00:00
787,3600,Real Estate,Samuel Tak Lee,83,Hong Kong,Real estate,Hong Kong,False,No,M,1939-04-09 00:00:00
787,3600,Real Estate,Edwin Leong,71,Hong Kong,Real estate,Hong Kong,True,No,M,1951-12-04 00:00:00
787,3600,Finance & Investments,"Stephen Mandel, Jr.",67,Greenwich,Hedge funds,United States,True,No,M,1956-03-12 00:00:00
787,3600,Diversified,Mohamed Mansour,75,London,Diversified,Egypt,True,Yes,M,1948-01-23 00:00:00
787,3600,Fashion & Retail,Masahiro Miki,67,Tokyo,Shoes,Japan,True,Yes,M,1955-07-26 00:00:00
787,3600,Technology,Masahiro Noda,84,Tokyo,Software,Japan,True,Yes,M,1938-08-24 00:00:00
787,3600,Technology,Cliff Obrecht,37,Sydney,Software,Australia,True,No,M,1985-12-28 00:00:00
787,3600,Technology,Melanie Perkins,35,Sydney,Software,Australia,True,No,F,1987-05-13 00:00:00
787,3600,Finance & Investments,J.B. Pritzker,58,Springfield,"Hotels, investments",United States,False,Unknown,M,1965-01-19 00:00:00
787,3600,Fashion & Retail,Juan Roig,73,Valencia,Supermarkets,Spain,False,No,M,1949-10-08 00:00:00
787,3600,Real Estate,Jerry Speyer & family,82,New York,Real estate,United States,True,Unknown,M,1940-06-23 00:00:00
787,3600,Fashion & Retail,Lawrence Stroll,63,Geneva,Fashion investments,Canada,True,Yes,M,1959-07-11 00:00:00
787,3600,Logistics,Tung Chee Chen,80,Hong Kong,Shipping,Hong Kong,False,Unknown,M,1942-12-15 00:00:00
787,3600,Food & Beverage,Wang Junlin,60,Chengdu,Liquor,China,True,No,M,1962-09-01 00:00:00
787,3600,Automotive,Xia Zuoquan,61,Shenzhen,"Automobiles, batteries",China,True,Yes,M,1962-01-01 00:00:00
787,3600,Technology,Zeng Fangqin,57,Shenzhen,Smartphone components,China,True,No,F,1965-12-25 00:00:00
787,3600,Manufacturing,Zhang Jian,54,Tianjin,"Electric bikes, scooters",China,True,Yes,M,1969-01-01 00:00:00
818,3500,Fashion & Retail,Rocco Basilico,33,Los Angeles,Eyeglasses,Italy,False,Unknown,M,1989-07-11 00:00:00
818,3500,Healthcare,Maurizio Billi,65,Sao Paulo,Generic drugs,Brazil,False,Yes,M,1957-11-22 00:00:00
818,3500,Finance & Investments,Fashu Chen,62,Fuzhou,Investments,China,True,No,M,1960-10-26 00:00:00
818,3500,Manufacturing,Giuseppe Crippa & family,87,Cernusco Lombardone,Microchip testing,Italy,True,Yes,M,1935-05-05 00:00:00
818,3500,Finance & Investments,Daniel D'Aniello,76,Vienna,Private equity,United States,True,No,M,1946-09-14 00:00:00
818,3500,Fashion & Retail,Claudio Del Vecchio,66,Muttontown,Eyeglasses,Italy,False,Unknown,M,1957-02-26 00:00:00
818,3500,Fashion & Retail,Clemente Del Vecchio,18,Milan,Eyeglases,Italy,False,Unknown,M,2004-05-06 00:00:00
818,3500,Fashion & Retail,Leonardo Maria Del Vecchio,27,Milan,Eyeglasses,Italy,False,Unknown,M,1995-05-06 00:00:00
818,3500,Fashion & Retail,Luca Del Vecchio,21,Milan,Eyeglasses,Italy,False,Unknown,M,2001-08-31 00:00:00
818,3500,Fashion & Retail,Marisa Del Vecchio,64,Rome,Eyeglasses,Italy,False,Unknown,F,1958-07-10 00:00:00
818,3500,Fashion & Retail,Paola Del Vecchio,61,Luxembourg,Eyeglasses,Italy,False,Unknown,F,1961-05-14 00:00:00
818,3500,Finance & Investments,Walter P.J. Droege,70,Dusseldorf,Investing,Germany,True,No,M,1952-11-25 00:00:00
818,3500,Fashion & Retail,Fan Daidi,57,Xian,Skincare,China,True,Unknown,F,1966-01-01 00:00:00
818,3500,Technology,Peter Gassner,58,Pleasanton,Software,United States,True,Yes,M,1965-02-26 00:00:00
818,3500,Energy,Mikhail Gutseriev,65,Moscow,"Oil, coal, real estate",Russia,True,Yes,M,1958-03-09 00:00:00
818,3500,Manufacturing,Patrick Lee,81,Hong Kong,Paper,Hong Kong,True,No,M,1942-01-01 00:00:00
818,3500,Food & Beverage,Leng Youbin,54,Beijing,Infant formula,China,True,No,M,1969-01-01 00:00:00
818,3500,Finance & Investments,Daniel Loeb,61,New York,Hedge funds,United States,True,No,M,1961-12-18 00:00:00
818,3500,Food & Beverage,Margarita Louis-Dreyfus & family,60,Davos,Commodities,Switzerland,False,No,F,1962-06-01 00:00:00
818,3500,Healthcare,Prasert Prasarttong-Osoth,90,Bangkok,Hospitals,Thailand,True,Yes,M,1933-03-26 00:00:00
818,3500,Finance & Investments,Ira Rennert,88,New York,Investments,United States,True,No,M,1934-05-31 00:00:00
818,3500,Fashion & Retail,Dirk Rossmann & family,76,Lower-Saxony,Drugstores,Germany,True,Yes,M,1946-09-07 00:00:00
818,3500,Construction & Engineering,Arkady Rotenberg,71,Moscow,"Construction, pipes, banking",Russia,True,Yes,M,1951-12-15 00:00:00
818,3500,Fashion & Retail,Remo Ruffini,61,Como,Winter jackets,Italy,True,Yes,M,1961-08-27 00:00:00
818,3500,Healthcare,Karin Sartorius-Herbst,0,Northeim,Biopharmaceuticals,Germany,False,Yes,F,
818,3500,Automotive,Vivek Chaand Sehgal,66,Delhi,Auto parts,Australia,True,Yes,M,1956-09-28 00:00:00
818,3500,Finance & Investments,Scott Shleifer,45,New York,Private equity,United States,True,No,M,1977-06-14 00:00:00
818,3500,Technology,Thomas Siebel,70,Woodside,Business software,United States,True,Unknown,M,1952-11-22 00:00:00
818,3500,Manufacturing,Wim van der Leegte & family,75,Eindhoven,Manufacturing,Netherlands,False,Yes,M,1947-08-23 00:00:00
818,3500,Diversified,Xiao Yongming & family,58,Beijing,Fertilizer,China,True,No,M,1964-07-01 00:00:00
818,3500,Technology,Michael Xie,54,Los Altos Hills,Cybersecurity,United States,True,Yes,M,1969-02-20 00:00:00
818,3500,Logistics,Yang Shaopeng,65,Qingdao,Shipping,China,True,No,M,1958-01-01 00:00:00
818,3500,Fashion & Retail,Nicoletta Zampillo,65,Monaco,Eyeglasses,Italy,False,Unknown,F,1958-03-28 00:00:00
818,3500,Manufacturing,Barry Zekelman,56,Windsor,Steel,Canada,False,Yes,M,1967-01-03 00:00:00
852,3400,Finance & Investments,William Ackman,56,New York,Hedge funds,United States,True,Yes,M,1966-05-11 00:00:00
852,3400,Energy,Somphote Ahunai,55,Bangkok,Renewable energy,Thailand,True,No,M,1967-06-01 00:00:00
852,3400,Metals & Mining,Igor Altushkin,52,Yekaterinburg,Metals,Russia,True,Yes,M,1970-09-10 00:00:00
852,3400,Food & Beverage,Ramon Ang,69,Manila,Diversified,Philippines,True,Yes,M,1954-01-14 00:00:00
852,3400,Food & Beverage,Acharya Balkrishna,50,Haridwar,Consumer goods,India,True,Yes,M,1972-07-25 00:00:00
852,3400,Manufacturing,Markus Blocher,52,Wilen bei Wollerau,Chemicals,Switzerland,False,Yes,M,1971-01-01 00:00:00
852,3400,Diversified,Richard Branson,72,Necker Island,Virgin,United Kingdom,True,No,M,1950-07-18 00:00:00
852,3400,Finance & Investments,Cho Jung-ho,64,Seoul,Finance,South Korea,False,Yes,M,1958-10-05 00:00:00
852,3400,Food & Beverage,Alessandra Garavoglia,63,Milan,Spirits,Italy,False,Yes,F,1960-02-06 00:00:00
852,3400,Fashion & Retail,Laurence Graff & family,84,Gstaad,Diamond jewelry,United Kingdom,True,Unknown,M,1938-06-13 00:00:00
852,3400,Media & Entertainment,"Amos Hostetter, Jr.",86,Boston,Cable television,United States,True,No,M,1937-01-12 00:00:00
852,3400,Sports,Robert Johnson,75,Palm Beach,"Johnson & Johnson, sports",United States,False,Unknown,M,1947-04-12 00:00:00
852,3400,Finance & Investments,Steven Klinsky,66,New York,Investments,United States,True,Unknown,M,1956-05-30 00:00:00
852,3400,Fashion & Retail,William Lauder,62,New York,Estee Lauder,United States,False,No,M,1960-04-11 00:00:00
852,3400,Food & Beverage,John Middleton,68,Bryn Mawr,Tobacco,United States,False,Unknown,M,1955-03-02 00:00:00
852,3400,Fashion & Retail,Hiroshi Mikitani,58,Tokyo,Online retail,Japan,True,No,M,1965-03-11 00:00:00
852,3400,Technology,Bob Parsons,72,Scottsdale,Web hosting,United States,True,Unknown,M,1950-11-27 00:00:00
852,3400,Finance & Investments,J. Joe Ricketts & family,81,Little Jackson Hole,TD Ameritrade,United States,True,No,M,1941-07-16 00:00:00
852,3400,Real Estate,Herb Simon,88,Indianapolis,Real estate,United States,True,No,M,1934-10-23 00:00:00
852,3400,Healthcare,Leena Tewari,65,Mumbai,Pharmaceuticals,India,False,No,F,1957-09-03 00:00:00
852,3400,Media & Entertainment,Stefan von Holtzbrinck,59,Stuttgart,Publishing,Germany,False,Yes,M,1963-05-15 00:00:00
852,3400,Food & Beverage,Hans Peter Wild,81,Zug,Flavorings,Switzerland,False,No,M,1941-06-16 00:00:00
852,3400,Healthcare,Wu Guanjiang & family,54,Chongqing,Pharmaceuticals,China,True,No,M,1968-12-21 00:00:00
852,3400,Technology,Yi Zheng,52,Hangzhou,Software,China,True,Yes,M,1970-10-15 00:00:00
852,3400,Technology,Eric Yuan & family,53,Santa Clara,Zoom Video Communications,United States,True,No,M,1970-02-20 00:00:00
852,3400,Media & Entertainment,Charles Zegar,75,New York,Bloomberg LP,United States,True,Yes,M,1948-02-29 00:00:00
878,3300,Construction & Engineering,Mohed Altrad,75,Montpellier,"Scaffolding, cement mixers",France,True,No,M,1948-03-09 00:00:00
878,3300,Finance & Investments,John Arnold,49,Houston,Hedge funds,United States,True,Unknown,M,1974-03-09 00:00:00
878,3300,Manufacturing,Bill Austin,81,Brownsville,Hearing aids,United States,True,Yes,M,1942-02-25 00:00:00
878,3300,Manufacturing,Chen Shibin,56,Lianyungang,Quartz products,China,True,Yes,M,1966-11-01 00:00:00
878,3300,Food & Beverage,Bennett Dorrance,77,Paradise Valley,Campbell Soup,United States,False,Yes,M,1946-02-09 00:00:00
878,3300,Food & Beverage,Walter Faria,68,Rio de Janeiro,Beer,Brazil,True,Unknown,M,1955-04-01 00:00:00
878,3300,Automotive,Walter Frey,79,Küsnacht,Car dealerships,Switzerland,False,Yes,M,1943-07-30 00:00:00
878,3300,Technology,Fu Liquan & family,55,Hangzhou,Surveillance equipment,China,True,No,M,1967-08-01 00:00:00
878,3300,Real Estate,John Gandel,88,Melbourne,Shopping malls,Australia,False,Unknown,M,1934-08-13 00:00:00
878,3300,Construction & Engineering,Peter Gilgan,72,Oakville,Homebuilding,Canada,True,Yes,M,1951-01-01 00:00:00
878,3300,Diversified,Kwek Leng Beng,82,Singapore,Diversified,Singapore,False,Yes,M,1941-01-01 00:00:00
878,3300,Finance & Investments,Pablo Legorreta,59,Sag Harbor,Investments,United States,True,No,M,1963-10-30 00:00:00
878,3300,Media & Entertainment,Arnon Milchan,78,Tel Aviv,Movie making,Israel,True,No,M,1944-12-06 00:00:00
878,3300,Fashion & Retail,Akio Nitori,79,Hokkaido,Home furnishings,Japan,True,No,M,1944-03-05 00:00:00
878,3300,Metals & Mining,Julio Ponce Lerou,77,Santiago,Fertilizer,Chile,True,No,M,1945-11-13 00:00:00
878,3300,Finance & Investments,Rodger Riney & family,77,St. Louis,Discount brokerage,United States,True,No,M,1946-01-01 00:00:00
878,3300,Diversified,Phil Ruffin,88,Las Vegas,"Casinos, real estate",United States,True,Yes,M,1935-03-17 00:00:00
878,3300,Telecom,Naguib Sawiris,68,Cairo,Telecom,Egypt,False,No,M,1954-06-15 00:00:00
878,3300,Finance & Investments,Neil Shen,55,Hong Kong,Venture capital,Hong Kong,True,No,M,1967-12-16 00:00:00
878,3300,Technology,Gil Shwed,54,Tel Aviv,Software,Israel,True,No,M,1968-06-12 00:00:00
878,3300,Finance & Investments,Stephen Smith,71,Toronto,Finance and investments,Canada,True,Yes,M,1951-06-02 00:00:00
878,3300,Finance & Investments,Nik Storonsky,38,London,Fintech,United Kingdom,True,No,M,1984-07-21 00:00:00
878,3300,Finance & Investments,Jeffrey Talpins,48,Larchmont,Hedge fund,United States,True,Yes,M,1975-03-06 00:00:00
878,3300,Finance & Investments,Carl Thoma,74,Dallas,Investments,United States,True,Yes,M,1948-10-12 00:00:00
878,3300,Manufacturing,Todd Wanek,59,St. Petersburg,Furniture,United States,False,No,M,1964-03-16 00:00:00
878,3300,Manufacturing,Xue Hua,53,Guangzhou,Agribusiness,China,True,No,M,
878,3300,Fashion & Retail,Takao Yasuda,73,Singapore,Retail,Japan,True,Yes,M,1949-05-07 00:00:00
905,3200,Food & Beverage,Karen Virginia Beckmann Legoretta,53,,Tequila,Mexico,False,Yes,F,
905,3200,Fashion & Retail,Giuliana Benetton,85,Treviso,"Fashion retail, investments",Italy,True,Yes,F,1937-07-08 00:00:00
905,3200,Fashion & Retail,Luciano Benetton,87,Ponzano Veneto,"Fashion retail, investments",Italy,True,Yes,M,1935-05-13 00:00:00
905,3200,Manufacturing,Arun Bharat Ram,82,Delhi,Chemicals,India,False,No,M,1940-11-15 00:00:00
905,3200,Finance & Investments,Ron Burkle,70,London,"Supermarkets, investments",United States,True,Yes,M,1952-11-12 00:00:00
905,3200,Manufacturing,Chen Kaixuan,64,Guangzhou,Household chemicals,China,True,No,M,1958-05-01 00:00:00
905,3200,Fashion & Retail,Brunello Cucinelli & family,69,Solomeo,Fashion,Italy,True,Yes,M,1953-09-03 00:00:00
905,3200,Manufacturing,Antonio Del Valle Ruiz & family,84,Mexico City,Chemicals,Mexico,True,No,M,1938-08-13 00:00:00
905,3200,Healthcare,Gustavo Denegri & family,86,torino,Biotech,Italy,True,Yes,M,1937-03-17 00:00:00
905,3200,Automotive,Dong Jinggui,53,Wuxi,Electric scooters,China,True,Yes,M,
905,3200,Media & Entertainment,Charles Ergen,70,Denver,Satellite TV,United States,True,No,M,1953-03-01 00:00:00
905,3200,Technology,David Filo,56,Palo Alto,Yahoo,United States,True,No,M,1966-04-15 00:00:00
905,3200,Logistics,Lindsay Fox,85,Melbourne,"Logistics, real estate",Australia,True,Yes,M,1937-04-19 00:00:00
905,3200,Fashion & Retail,Sergei Galitsky,55,Krasnodar,Retail,Russia,True,Unknown,M,1967-08-14 00:00:00
905,3200,Technology,Senapathy Gopalakrishnan,67,Bangalore,Software services,India,True,No,M,1955-04-05 00:00:00
905,3200,Fashion & Retail,Luciano Hang,60,Brusque,Department stores,Brazil,True,No,M,1962-10-11 00:00:00
905,3200,Finance & Investments,Michael Hintze,69,London,Investment,Australia,True,Unknown,M,1953-07-27 00:00:00
905,3200,Healthcare,Hu Baifan,60,Shaoxing,Pharmaceuticals,China,True,No,M,1962-10-01 00:00:00
905,3200,Finance & Investments,Hamilton James & family,71,New York,Investments,United States,True,Yes,M,1951-08-03 00:00:00
905,3200,Technology,Lee Boo-jin,52,Seoul,Samsung,South Korea,False,No,F,1970-10-06 00:00:00
905,3200,Manufacturing,Li Liangbin,55,Xinyu,Lithium,China,True,No,M,1967-09-01 00:00:00
905,3200,Manufacturing,Liang Feng,54,Shanghai,Manufacturing,China,True,No,M,1968-11-22 00:00:00
905,3200,Healthcare,Samir Mehta,59,Ahmedabad,"Pharmaceuticals, power",India,False,Yes,M,1963-09-18 00:00:00
905,3200,Healthcare,Sudhir Mehta,68,Ahmedabad,"Pharmaceuticals, power",India,False,Yes,M,1954-04-10 00:00:00
905,3200,Metals & Mining,Aristotelis Mistakidis,61,Zug,"Mining, commodities",Greece,True,No,M,1961-11-21 00:00:00
905,3200,Real Estate,Geoffrey Palmer,72,Beverly Hills,Real estate,United States,False,Unknown,M,1950-05-11 00:00:00
905,3200,Automotive,Roger Penske,86,Birmingham,Cars,United States,True,Yes,M,1937-02-20 00:00:00
905,3200,Construction & Engineering,Ravi Pillai,69,Dubai,Construction,India,True,Yes,M,1953-09-02 00:00:00
905,3200,Finance & Investments,David Rubenstein,73,Bethesda,Private equity,United States,True,No,M,1949-08-11 00:00:00
905,3200,Food & Beverage,Hilton Schlosberg,70,Irvine,Energy drinks,United Kingdom,True,Yes,M,1953-01-01 00:00:00
905,3200,Service,Klaus-Peter Schulenberg,71,Bremen,Ticketing service,Germany,True,Yes,M,1951-07-01 00:00:00
905,3200,Energy,Lynn Schusterman & family,84,Tulsa,"Oil & gas, investments",United States,False,No,F,1939-01-21 00:00:00
