rank,finalWorthInMillions,companyCategory,personName,age,city,source,countryOfCitizenship,selfMade,inherited,gender,birthDate
699,4000,Food & Beverage,Elisabeth DeLuca & family,75.0,,Subway,United States,False,Unknown,F,1947-07-25 00:00:00
699,4000,Diversified,Guangchang Guo,56.0,Shanghai,Conglomerate,China,True,No,M,1967-02-16 00:00:00
699,4000,Manufacturing,Vinod Rai Gupta,77.0,Delhi,Electrical equipment,India,False,Yes,F,1945-09-15 00:00:00
699,4000,Sports,John Henry,73.0,Boca Raton,Sports,United States,True,Yes,M,1949-09-13 00:00:00
699,4000,Technology,Travis Kalanick,46.0,Los Angeles,Uber,United States,True,Yes,M,1976-08-06 00:00:00
699,4000,Manufacturing,Koon Poh Keong,61.0,Petaling Jaya,Aluminum,Malaysia,True,No,M,1961-04-25 00:00:00
699,4000,Technology,Dan Kurzius,51.0,Atlanta,Email marketing,United States,True,No,M,1971-12-01 00:00:00
699,4000,Manufacturing,Paul Lee,65.0,Yuxi,Battery separators,United States,True,No,M,1958-01-01 00:00:00
699,4000,Technology,Tobi Lutke,42.0,Ottawa,E-commerce,Canada,True,No,M,1980-07-16 00:00:00
699,4000,Automotive,Gail Miller,79.0,Salt Lake City,Car dealerships,United States,True,Yes,F,1943-10-14 00:00:00
699,4000,Telecom,Rajan Mittal,63.0,Delhi,Telecom,India,False,Yes,M,1960-01-05 00:00:00
699,4000,Telecom,Rakesh Mittal,67.0,Delhi,Telecom,India,False,Yes,M,1955-09-18 00:00:00
699,4000,Media & Entertainment,Isaac Perlmutter,80.0,Palm Beach,Marvel comics,United States,True,No,M,1942-12-01 00:00:00
699,4000,Finance & Investments,"Bernard Saul, II.",90.0,Chevy Chase,"Banking, real estate",United States,False,Yes,M,1932-04-15 00:00:00
699,4000,Telecom,Shaul Shani,68.0,Milan,Telecom,Israel,True,No,M,1955-01-01 00:00:00
699,4000,Media & Entertainment,Steven Spielberg,76.0,Pacific Palisades,Movies,United States,True,Yes,M,1946-12-18 00:00:00
699,4000,Healthcare,Jerzy Starak,75.0,Konstancin,Pharmaceuticals,Poland,True,Unknown,M,1947-12-12 00:00:00
699,4000,Energy,Torbjorn Tornqvist,69.0,Geneva,Oil trading,Sweden,True,Yes,M,1953-11-08 00:00:00
699,4000,Metals & Mining,Rufino Vigil Gonzalez,74.0,Mexico City,Steel,Mexico,True,Yes,M,1948-06-01 00:00:00
699,4000,Diversified,Zhang Daocai,73.0,Shaoxing,Valves,China,True,Yes,M,1950-01-01 00:00:00
721,3900,Manufacturing,Juergen Blickle,76.0,Bruchsal,Auto parts,Germany,False,No,M,1947-01-01 00:00:00
721,3900,Food & Beverage,"Austen Cargill, II.",72.0,Livingston,Cargill,United States,False,No,M,1951-03-09 00:00:00
721,3900,Food & Beverage,"James Cargill, II.",73.0,Birchwood,Cargill,United States,False,No,M,1949-04-07 00:00:00
721,3900,Finance & Investments,Vanich Chaiyawan,91.0,Bangkok,"Insurance, beverages",Thailand,True,Yes,M,1932-01-01 00:00:00
721,3900,Finance & Investments,Chen Dongsheng,65.0,Beijing,Insurance,China,True,Yes,M,1957-12-01 00:00:00
721,3900,Automotive,Mong-Koo Chung,85.0,Seoul,Hyundai,South Korea,False,No,M,1938-03-19 00:00:00
721,3900,Finance & Investments,Kenneth Dart,67.0,George Town,Investments,Belize,False,Yes,M,1955-04-21 00:00:00
721,3900,Fashion & Retail,Giuseppe De'Longhi & family,83.0,Treviso,Coffee makers,Italy,False,No,M,1939-04-24 00:00:00
721,3900,Healthcare,Guenther Fielmann & family,83.0,Hamburg,Optometry,Germany,True,No,M,1939-09-17 00:00:00
721,3900,Energy,W. Herbert Hunt,94.0,Dallas,Oil,United States,False,No,M,1929-03-06 00:00:00
721,3900,Sports,James Irsay,63.0,Carmel,Indianapolis Colts,United States,False,Yes,M,1959-06-13 00:00:00
721,3900,Diversified,Somurai Jaruphnit,,Bangkok,Diversified,Thailand,False,Unknown,F,
721,3900,Food & Beverage,Marianne Liebmann,69.0,Bozeman,Cargill,United States,False,No,F,1953-07-11 00:00:00
721,3900,Healthcare,Jorge Moll Filho & family,78.0,Rio de Janeiro,Hospitals,Brazil,True,No,M,1945-01-01 00:00:00
721,3900,Diversified,Fernando Roberto Moreira Salles,76.0,Sao Paulo,"Banking, minerals",Brazil,False,Yes,M,1946-05-29 00:00:00
721,3900,Diversified,Pedro Moreira Salles,63.0,Sao Paulo,"Banking, minerals",Brazil,False,Yes,M,1959-10-20 00:00:00
721,3900,Gambling & Casinos,Gabe Newell,60.0,Seattle,Videogames,United States,True,Unknown,M,1962-11-03 00:00:00
721,3900,Fashion & Retail,Alfred Oetker,56.0,Bielefeld,Consumer goods,Germany,False,Yes,M,1967-01-01 00:00:00
721,3900,Fashion & Retail,Carl Ferdinand Oetker,50.0,Bielefeld,Consumer goods,Germany,False,Yes,M,1972-10-03 00:00:00
721,3900,Fashion & Retail,Julia Oetker,44.0,Bielefeld,Consumer goods,Germany,False,Yes,F,1979-01-26 00:00:00
721,3900,Manufacturing,Ruan Hongliang & family,62.0,Jiaxing,Glass,China,True,No,M,1961-01-01 00:00:00
721,3900,Finance & Investments,Mark Stevens,63.0,Steamboat Springs,Venture capital,United States,True,No,M,1960-02-17 00:00:00
721,3900,Finance & Investments,Tsai Hong-tu,70.0,Taipei,Finance,Taiwan,False,No,M,1952-08-01 00:00:00
721,3900,Food & Beverage,Nusli Wadia,79.0,Mumbai,Consumer goods,India,False,Yes,M,1944-02-15 00:00:00
721,3900,Healthcare,Wu Yiling,73.0,Shijiazhuang,Pharmaceuticals,China,True,Unknown,M,1949-10-24 00:00:00
721,3900,Manufacturing,Yu Renrong,57.0,Ningbo,Semiconductors,China,True,No,M,1966-04-01 00:00:00
721,3900,Healthcare,Zhu Baoguo & family,60.0,Shenzhen,Pharmaceuticals,China,True,No,M,1962-04-25 00:00:00
748,3800,Service,Rahul Bhatia,63.0,Delhi,Aviation,India,False,Yes,M,1959-06-10 00:00:00
748,3800,Construction & Engineering,Francesco Gaetano Caltagirone,80.0,Rome,"Cement, diversified",Italy,True,No,M,1943-03-21 00:00:00
748,3800,Media & Entertainment,Barry Diller,81.0,New York,Online media,United States,True,No,M,1942-02-02 00:00:00
748,3800,Finance & Investments,Wesley Edens,61.0,New York,Investments,United States,True,Yes,M,1961-10-31 00:00:00
748,3800,Finance & Investments,Stephen Feinberg,63.0,New York,Private equity,United States,True,Yes,M,1960-03-29 00:00:00
748,3800,Service,Rakesh Gangwal,69.0,Miami,Airline,United States,True,No,M,1953-07-25 00:00:00
748,3800,Food & Beverage,Joseph Grendys,61.0,Chicago,Poultry processing,United States,True,Yes,M,1961-12-01 00:00:00
748,3800,Media & Entertainment,Martha Ingram & family,87.0,Nashville,"Book distribution, transportation",United States,False,No,F,1935-08-20 00:00:00
748,3800,Automotive,Li Xiang,41.0,Beijing,Electric vehicles,China,True,No,M,1981-10-01 00:00:00
748,3800,Real Estate,"H. Ross Perot, Jr.",64.0,Dallas,Real estate,United States,False,Yes,M,1958-11-07 00:00:00
748,3800,Real Estate,Chandru Raheja,82.0,Mumbai,Real estate,India,False,Yes,M,1940-10-01 00:00:00
748,3800,Energy,Trevor Rees-Jones,71.0,Dallas,Oil & gas,United States,True,No,M,1951-08-12 00:00:00
748,3800,Telecom,Yasumitsu Shigeta,58.0,Tokyo,Mobile phone retailer,Japan,True,Yes,M,1965-02-25 00:00:00
748,3800,Healthcare,Su Qingcan,54.0,Xiamen,Healthcare,China,True,Unknown,M,1969-01-01 00:00:00
748,3800,Finance & Investments,Tsai Cheng-ta,73.0,Taipei,Finance,Taiwan,False,No,M,1950-04-01 00:00:00
748,3800,Service,Steven Udvar-Hazy,77.0,Westlake,Aircraft leasing,United States,True,No,M,1946-02-23 00:00:00
748,3800,Manufacturing,Elizabeth Uihlein,77.0,Lake Forest,Packaging materials,United States,True,Unknown,F,1945-07-07 00:00:00
748,3800,Manufacturing,Richard Uihlein,77.0,Lake Forest,Packaging materials,United States,True,Unknown,M,1945-08-27 00:00:00
766,3700,Finance & Investments,Hayes Barnard,51.0,Austin,Fintech,United States,True,Unknown,M,1972-02-15 00:00:00
766,3700,Finance & Investments,William Berkley,76.0,Coconut Grove,Insurance,United States,True,Unknown,M,1946-09-01 00:00:00
766,3700,Real Estate,Charles Cohen,71.0,New York,Real estate,United States,False,Yes,M,1952-02-08 00:00:00
766,3700,Real Estate,Yakir Gabay,56.0,London,Real estate,Cyprus,True,No,M,1966-04-13 00:00:00
766,3700,Technology,Huang Li,59.0,Wuhan,Imaging systems,China,True,No,M,1963-06-27 00:00:00
766,3700,Logistics,Brad Jacobs,66.0,Greenwich,Logistics,United States,True,Unknown,M,1956-07-01 00:00:00
766,3700,Real Estate,Ji Qi,56.0,Shanghai,"Hotels, motels",China,True,Yes,M,1966-10-01 00:00:00
766,3700,Media & Entertainment,Jason Jiang,50.0,Shanghai,Advertising,Singapore,True,No,M,1973-01-01 00:00:00
766,3700,Technology,Jim Kavanaugh,60.0,St. Louis,IT provider,United States,True,Yes,M,1962-10-17 00:00:00
766,3700,Real Estate,Richard LeFrak & family,77.0,New York,Real estate,United States,False,Unknown,M,1945-08-29 00:00:00
766,3700,Finance & Investments,Mikhail Lomtadze,47.0,Almaty,Fintech,Georgia,True,Yes,M,1975-10-17 00:00:00
766,3700,Fashion & Retail,Tom Morris,68.0,Merseyside,Retail,United Kingdom,True,Yes,M,1954-10-02 00:00:00
766,3700,Manufacturing,Shigenobu Nagamori,78.0,Kyoto,Motors,Japan,True,No,M,1944-08-28 00:00:00
766,3700,Finance & Investments,Daniel Och,62.0,Miami Beach,Hedge funds,United States,True,No,M,1961-01-27 00:00:00
766,3700,Fashion & Retail,Horst Paulmann & family,88.0,Santiago,Retail,Chile,True,Yes,M,1935-01-01 00:00:00
766,3700,Service,Anthony Pritzker,62.0,Los Angeles,"Hotels, investments",United States,False,Unknown,M,1961-01-07 00:00:00
766,3700,Technology,John Sall,75.0,Cary,Software,United States,True,Yes,M,1948-04-04 00:00:00
766,3700,Food & Beverage,Howard Schultz,69.0,Seattle,Starbucks,United States,True,No,M,1953-07-19 00:00:00
766,3700,Fashion & Retail,Richard Schulze,82.0,Naples,Best Buy,United States,True,No,M,1941-01-02 00:00:00
766,3700,Real Estate,Yitzhak Tshuva,74.0,Netanya,Real estate,Israel,True,No,M,1948-07-07 00:00:00
766,3700,Manufacturing,Wang Yanqing & family,56.0,Wuxi,Electrical equipment,China,True,No,M,1966-04-07 00:00:00
787,3600,Diversified,Rajiv Bajaj,56.0,Pune,Diversified,India,False,Yes,M,1966-12-21 00:00:00
787,3600,Diversified,Sanjiv Bajaj,53.0,Pune,Diversified,India,False,Yes,M,1969-11-02 00:00:00
787,3600,Finance & Investments,Leonid Boguslavsky,71.0,Florence,Venture capital,Canada,True,No,M,1951-06-17 00:00:00
787,3600,Finance & Investments,Jim Coulter,63.0,San Francisco,Private equity,United States,True,Yes,M,1959-12-01 00:00:00
787,3600,Automotive,Nicolas D'Ieteren,47.0,Anzere,"Auto parts, distribution",Belgium,False,Unknown,M,1975-04-13 00:00:00
787,3600,Food & Beverage,Beatriz Davila de Santo Domingo,84.0,,Beer,Colombia,False,Yes,F,1939-03-07 00:00:00
787,3600,Real Estate,Bob Gaglardi,82.0,Vancouver,Hotels,Canada,True,Yes,M,1941-02-19 00:00:00
787,3600,Finance & Investments,Jaime Gilinski Bacal,65.0,London,Banking,Colombia,False,No,M,1957-12-14 00:00:00
787,3600,Gambling & Casinos,Pansy Ho,60.0,Hong Kong,Casinos,Hong Kong,False,Yes,F,1962-08-26 00:00:00
787,3600,Finance & Investments,Alan Howard,59.0,Geneva,Hedge funds,United Kingdom,True,Yes,M,1963-09-01 00:00:00
787,3600,Automotive,Huang Yi,61.0,Beijing,Car dealerships,Hong Kong,True,No,M,1962-01-01 00:00:00
787,3600,Finance & Investments,Peter Kellogg,80.0,Short Hills,Investments,United States,False,Unknown,M,1942-09-01 00:00:00
787,3600,Finance & Investments,Vyacheslav Kim,53.0,Almaty,Fintech,Kazakhstan,True,Yes,M,1969-06-12 00:00:00
787,3600,Finance & Investments,Josh Kushner,37.0,New York City,Venture capital,United States,True,Yes,M,1985-06-12 00:00:00
787,3600,Real Estate,Samuel Tak Lee,83.0,Hong Kong,Real estate,Hong Kong,False,No,M,1939-04-09 00:00:00
787,3600,Real Estate,Edwin Leong,71.0,Hong Kong,Real estate,Hong Kong,True,No,M,1951-12-04 00:00:00
787,3600,Finance & Investments,"Stephen Mandel, Jr.",67.0,Greenwich,Hedge funds,United States,True,No,M,1956-03-12 00:00:00
787,3600,Diversified,Mohamed Mansour,75.0,London,Diversified,Egypt,True,Yes,M,1948-01-23 00:00:00
787,3600,Fashion & Retail,Masahiro Miki,67.0,Tokyo,Shoes,Japan,True,Yes,M,1955-07-26 00:00:00
787,3600,Technology,Masahiro Noda,84.0,Tokyo,Software,Japan,True,Yes,M,1938-08-24 00:00:00
787,3600,Technology,Cliff Obrecht,37.0,Sydney,Software,Australia,True,No,M,1985-12-28 00:00:00
787,3600,Technology,Melanie Perkins,35.0,Sydney,Software,Australia,True,No,F,1987-05-13 00:00:00
787,3600,Finance & Investments,J.B. Pritzker,58.0,Springfield,"Hotels, investments",United States,False,Unknown,M,1965-01-19 00:00:00
787,3600,Fashion & Retail,Juan Roig,73.0,Valencia,Supermarkets,Spain,False,No,M,1949-10-08 00:00:00
787,3600,Real Estate,Jerry Speyer & family,82.0,New York,Real estate,United States,True,Unknown,M,1940-06-23 00:00:00
787,3600,Fashion & Retail,Lawrence Stroll,63.0,Geneva,Fashion investments,Canada,True,Yes,M,1959-07-11 00:00:00
787,3600,Logistics,Tung Chee Chen,80.0,Hong Kong,Shipping,Hong Kong,False,Unknown,M,1942-12-15 00:00:00
787,3600,Food & Beverage,Wang Junlin,60.0,Chengdu,Liquor,China,True,No,M,1962-09-01 00:00:00
787,3600,Automotive,Xia Zuoquan,61.0,Shenzhen,"Automobiles, batteries",China,True,Yes,M,1962-01-01 00:00:00
787,3600,Technology,Zeng Fangqin,57.0,Shenzhen,Smartphone components,China,True,No,F,1965-12-25 00:00:00
787,3600,Manufacturing,Zhang Jian,54.0,Tianjin,"Electric bikes, scooters",China,True,Yes,M,1969-01-01 00:00:00
818,3500,Fashion & Retail,Rocco Basilico,33.0,Los Angeles,Eyeglasses,Italy,False,Unknown,M,1989-07-11 00:00:00
818,3500,Healthcare,Maurizio Billi,65.0,Sao Paulo,Generic drugs,Brazil,False,Yes,M,1957-11-22 00:00:00
818,3500,Finance & Investments,Fashu Chen,62.0,Fuzhou,Investments,China,True,No,M,1960-10-26 00:00:00
818,3500,Manufacturing,Giuseppe Crippa & family,87.0,Cernusco Lombardone,Microchip testing,Italy,True,Yes,M,1935-05-05 00:00:00
818,3500,Finance & Investments,Daniel D'Aniello,76.0,Vienna,Private equity,United States,True,No,M,1946-09-14 00:00:00
818,3500,Fashion & Retail,Claudio Del Vecchio,66.0,Muttontown,Eyeglasses,Italy,False,Unknown,M,1957-02-26 00:00:00
818,3500,Fashion & Retail,Clemente Del Vecchio,18.0,Milan,Eyeglases,Italy,False,Unknown,M,2004-05-06 00:00:00
818,3500,Fashion & Retail,Leonardo Maria Del Vecchio,27.0,Milan,Eyeglasses,Italy,False,Unknown,M,1995-05-06 00:00:00
818,3500,Fashion & Retail,Luca Del Vecchio,21.0,Milan,Eyeglasses,Italy,False,Unknown,M,2001-08-31 00:00:00
818,3500,Fashion & Retail,Marisa Del Vecchio,64.0,Rome,Eyeglasses,Italy,False,Unknown,F,1958-07-10 00:00:00
818,3500,Fashion & Retail,Paola Del Vecchio,61.0,Luxembourg,Eyeglasses,Italy,False,Unknown,F,1961-05-14 00:00:00
818,3500,Finance & Investments,Walter P.J. Droege,70.0,Dusseldorf,Investing,Germany,True,No,M,1952-11-25 00:00:00
818,3500,Fashion & Retail,Fan Daidi,57.0,Xian,Skincare,China,True,Unknown,F,1966-01-01 00:00:00
818,3500,Technology,Peter Gassner,58.0,Pleasanton,Software,United States,True,Yes,M,1965-02-26 00:00:00
818,3500,Energy,Mikhail Gutseriev,65.0,Moscow,"Oil, coal, real estate",Russia,True,Yes,M,1958-03-09 00:00:00
818,3500,Manufacturing,Patrick Lee,81.0,Hong Kong,Paper,Hong Kong,True,No,M,1942-01-01 00:00:00
818,3500,Food & Beverage,Leng Youbin,54.0,Beijing,Infant formula,China,True,No,M,1969-01-01 00:00:00
818,3500,Finance & Investments,Daniel Loeb,61.0,New York,Hedge funds,United States,True,No,M,1961-12-18 00:00:00
818,3500,Food & Beverage,Margarita Louis-Dreyfus & family,60.0,Davos,Commodities,Switzerland,False,No,F,1962-06-01 00:00:00
818,3500,Healthcare,Prasert Prasarttong-Osoth,90.0,Bangkok,Hospitals,Thailand,True,Yes,M,1933-03-26 00:00:00
818,3500,Finance & Investments,Ira Rennert,88.0,New York,Investments,United States,True,No,M,1934-05-31 00:00:00
818,3500,Fashion & Retail,Dirk Rossmann & family,76.0,Lower-Saxony,Drugstores,Germany,True,Yes,M,1946-09-07 00:00:00
818,3500,Construction & Engineering,Arkady Rotenberg,71.0,Moscow,"Construction, pipes, banking",Russia,True,Yes,M,1951-12-15 00:00:00
818,3500,Fashion & Retail,Remo Ruffini,61.0,Como,Winter jackets,Italy,True,Yes,M,1961-08-27 00:00:00
818,3500,Healthcare,Karin Sartorius-Herbst,,Northeim,Biopharmaceuticals,Germany,False,Yes,F,
818,3500,Automotive,Vivek Chaand Sehgal,66.0,Delhi,Auto parts,Australia,True,Yes,M,1956-09-28 00:00:00
818,3500,Finance & Investments,Scott Shleifer,45.0,New York,Private equity,United States,True,No,M,1977-06-14 00:00:00
818,3500,Technology,Thomas Siebel,70.0,Woodside,Business software,United States,True,Unknown,M,1952-11-22 00:00:00
818,3500,Manufacturing,Wim van der Leegte & family,75.0,Eindhoven,Manufacturing,Netherlands,False,Yes,M,1947-08-23 00:00:00
818,3500,Diversified,Xiao Yongming & family,58.0,Beijing,Fertilizer,China,True,No,M,1964-07-01 00:00:00
818,3500,Technology,Michael Xie,54.0,Los Altos Hills,Cybersecurity,United States,True,Yes,M,1969-02-20 00:00:00
818,3500,Logistics,Yang Shaopeng,65.0,Qingdao,Shipping,China,True,No,M,1958-01-01 00:00:00
818,3500,Fashion & Retail,Nicoletta Zampillo,65.0,Monaco,Eyeglasses,Italy,False,Unknown,F,1958-03-28 00:00:00
818,3500,Manufacturing,Barry Zekelman,56.0,Windsor,Steel,Canada,False,Yes,M,1967-01-03 00:00:00
852,3400,Finance & Investments,William Ackman,56.0,New York,Hedge funds,United States,True,Yes,M,1966-05-11 00:00:00
852,3400,Energy,Somphote Ahunai,55.0,Bangkok,Renewable energy,Thailand,True,No,M,1967-06-01 00:00:00
852,3400,Metals & Mining,Igor Altushkin,52.0,Yekaterinburg,Metals,Russia,True,Yes,M,1970-09-10 00:00:00
852,3400,Food & Beverage,Ramon Ang,69.0,Manila,Diversified,Philippines,True,Yes,M,1954-01-14 00:00:00
852,3400,Food & Beverage,Acharya Balkrishna,50.0,Haridwar,Consumer goods,India,True,Yes,M,1972-07-25 00:00:00
852,3400,Manufacturing,Markus Blocher,52.0,Wilen bei Wollerau,Chemicals,Switzerland,False,Yes,M,1971-01-01 00:00:00
852,3400,Diversified,Richard Branson,72.0,Necker Island,Virgin,United Kingdom,True,No,M,1950-07-18 00:00:00
852,3400,Finance & Investments,Cho Jung-ho,64.0,Seoul,Finance,South Korea,False,Yes,M,1958-10-05 00:00:00
852,3400,Food & Beverage,Alessandra Garavoglia,63.0,Milan,Spirits,Italy,False,Yes,F,1960-02-06 00:00:00
852,3400,Fashion & Retail,Laurence Graff & family,84.0,Gstaad,Diamond jewelry,United Kingdom,True,Unknown,M,1938-06-13 00:00:00
852,3400,Media & Entertainment,"Amos Hostetter, Jr.",86.0,Boston,Cable television,United States,True,No,M,1937-01-12 00:00:00
852,3400,Sports,Robert Johnson,75.0,Palm Beach,"Johnson & Johnson, sports",United States,False,Unknown,M,1947-04-12 00:00:00
852,3400,Finance & Investments,Steven Klinsky,66.0,New York,Investments,United States,True,Unknown,M,1956-05-30 00:00:00
852,3400,Fashion & Retail,William Lauder,62.0,New York,Estee Lauder,United States,False,No,M,1960-04-11 00:00:00
852,3400,Food & Beverage,John Middleton,68.0,Bryn Mawr,Tobacco,United States,False,Unknown,M,1955-03-02 00:00:00
852,3400,Fashion & Retail,Hiroshi Mikitani,58.0,Tokyo,Online retail,Japan,True,No,M,1965-03-11 00:00:00
852,3400,Technology,Bob Parsons,72.0,Scottsdale,Web hosting,United States,True,Unknown,M,1950-11-27 00:00:00
852,3400,Finance & Investments,J. Joe Ricketts & family,81.0,Little Jackson Hole,TD Ameritrade,United States,True,No,M,1941-07-16 00:00:00
852,3400,Real Estate,Herb Simon,88.0,Indianapolis,Real estate,United States,True,No,M,1934-10-23 00:00:00
852,3400,Healthcare,Leena Tewari,65.0,Mumbai,Pharmaceuticals,India,False,No,F,1957-09-03 00:00:00
852,3400,Media & Entertainment,Stefan von Holtzbrinck,59.0,Stuttgart,Publishing,Germany,False,Yes,M,1963-05-15 00:00:00
852,3400,Food & Beverage,Hans Peter Wild,81.0,Zug,Flavorings,Switzerland,False,No,M,1941-06-16 00:00:00
852,3400,Healthcare,Wu Guanjiang & family,54.0,Chongqing,Pharmaceuticals,China,True,No,M,1968-12-21 00:00:00
852,3400,Technology,Yi Zheng,52.0,Hangzhou,Software,China,True,Yes,M,1970-10-15 00:00:00
852,3400,Technology,Eric Yuan & family,53.0,Santa Clara,Zoom Video Communications,United States,True,No,M,1970-02-20 00:00:00
852,3400,Media & Entertainment,Charles Zegar,75.0,New York,Bloomberg LP,United States,True,Yes,M,1948-02-29 00:00:00
878,3300,Construction & Engineering,Mohed Altrad,75.0,Montpellier,"Scaffolding, cement mixers",France,True,No,M,1948-03-09 00:00:00
878,3300,Finance & Investments,John Arnold,49.0,Houston,Hedge funds,United States,True,Unknown,M,1974-03-09 00:00:00
878,3300,Manufacturing,Bill Austin,81.0,Brownsville,Hearing aids,United States,True,Yes,M,1942-02-25 00:00:00
878,3300,Manufacturing,Chen Shibin,56.0,Lianyungang,Quartz products,China,True,Yes,M,1966-11-01 00:00:00
878,3300,Food & Beverage,Bennett Dorrance,77.0,Paradise Valley,Campbell Soup,United States,False,Yes,M,1946-02-09 00:00:00
878,3300,Food & Beverage,Walter Faria,68.0,Rio de Janeiro,Beer,Brazil,True,Unknown,M,1955-04-01 00:00:00
878,3300,Automotive,Walter Frey,79.0,Küsnacht,Car dealerships,Switzerland,False,Yes,M,1943-07-30 00:00:00
878,3300,Technology,Fu Liquan & family,55.0,Hangzhou,Surveillance equipment,China,True,No,M,1967-08-01 00:00:00
